Delivery_person_Age,Delivery_person_Ratings,Type_of_order,Type_of_vehicle,Time_taken(min),Distance
23,5.0,Drinks ,motorcycle ,22,12.418981672202477
26,4.7,Snack ,scooter ,10,4.589499485974898
38,4.8,Buffet ,scooter ,18,6.058923147749853
31,4.5,Buffet ,motorcycle ,26,9.081848161653364
21,4.6,Meal ,motorcycle ,22,7.60106654357018
29,4.9,Buffet ,motorcycle ,22,7.547357671521971
26,4.4,Drinks ,motorcycle ,19,1.5147937194398224
23,4.6,Meal ,motorcycle ,20,20.182728114855156
39,4.7,Snack ,motorcycle ,27,7.5468005413528125
34,5.0,Snack ,scooter ,19,6.11871184648133
28,4.9,Meal ,scooter ,20,4.674151775138355
29,4.6,Snack ,motorcycle ,27,7.760937776851244
39,4.2,Snack ,scooter ,33,1.552216561794676
38,4.7,Snack ,scooter ,15,1.5366213318689184
27,4.9,Drinks ,motorcycle ,19,9.348068923957497
35,4.8,Drinks ,scooter ,15,4.494227797872346
35,4.6,Snack ,motorcycle ,28,3.0736775876616416
35,4.8,Meal ,motorcycle ,36,10.587773646099503
29,4.6,Drinks ,scooter ,21,13.762097103509376
20,4.7,Snack ,scooter ,21,7.550012438721376
38,4.8,Meal ,scooter ,18,9.17748463669741
36,3.8,Snack ,scooter ,31,16.851371031062747
22,4.7,Drinks ,scooter ,28,7.5468171795264505
29,4.6,Buffet ,motorcycle ,30,20.182482607831712
30,4.6,Meal ,scooter ,26,17.076492495226077
25,4.7,Drinks ,motorcycle ,12,9.348109676018257
36,4.8,Snack ,motorcycle ,29,7.573528692619093
28,4.7,Snack ,scooter ,24,7.6837409308516795
28,4.6,Buffet ,scooter ,11,6.037614687005781
38,4.5,Drinks ,scooter ,16,13.894916384095113
25,4.9,Drinks ,scooter ,17,4.596738270098565
30,5.0,Drinks ,motorcycle ,25,7.790160607223823
37,4.8,Buffet ,scooter ,18,1.5581372392984738
35,3.8,Buffet ,scooter ,32,16.383856071713193
30,3.6,Meal ,scooter ,37,16.721203191638853
32,4.4,Buffet ,motorcycle ,28,1.5526496288795932
39,4.8,Meal ,motorcycle ,19,1.5321262830579476
38,5.0,Meal ,motorcycle ,27,8.938176353252846
23,4.2,Snack ,motorcycle ,32,12.162115706714326
37,4.5,Snack ,scooter ,24,6.2178836471546735
38,4.9,Meal ,motorcycle ,29,12.254988310819368
32,4.6,Snack ,scooter ,25,6.290134677517525
30,4.3,Drinks ,motorcycle ,33,13.406088270748027
34,4.1,Drinks ,scooter ,40,13.972191759849599
31,4.0,Snack ,motorcycle ,31,4.610390241773466
38,4.8,Buffet ,scooter ,32,4.54421184221239
25,4.6,Snack ,scooter ,16,19.761711761496443
31,4.8,Buffet ,scooter ,30,20.178893713604992
21,4.4,Drinks ,motorcycle ,39,13.788480752556314
37,4.2,Drinks ,electric_scooter ,39,10.906065218488918
22,4.6,Meal ,motorcycle ,30,17.137482577885528
24,4.8,Buffet ,motorcycle ,35,19.760063712541353
26,4.9,Snack ,motorcycle ,28,5.959266896173633
33,4.6,Meal ,motorcycle ,25,7.649724402389873
34,4.9,Buffet ,motorcycle ,30,3.0642100281874445
33,5.0,Buffet ,scooter ,17,6.119245343760185
25,4.0,Buffet ,motorcycle ,35,12.16141716221299
22,5.0,Buffet ,motorcycle ,18,1.5093571921223103
21,4.6,Meal ,motorcycle ,17,9.121491544261193
34,4.7,Buffet ,motorcycle ,45,9.348072739966467
24,4.9,Snack ,motorcycle ,20,12.580267821997444
21,4.9,Snack ,motorcycle ,18,5.958756242099506
35,4.7,Drinks ,motorcycle ,33,16.641014928009927
22,5.0,Snack ,motorcycle ,21,16.60822463775083
35,4.8,Snack ,scooter ,18,16.85244461318314
31,4.0,Snack ,scooter ,42,13.829019124507385
28,4.9,Drinks ,motorcycle ,15,13.76619244065138
37,4.8,Buffet ,motorcycle ,49,14.152800689540413
39,4.3,Snack ,motorcycle ,25,4.596477246796439
21,4.5,Buffet ,motorcycle ,48,19.76170646743437
28,4.3,Buffet ,motorcycle ,23,3.105485306663011
27,4.7,Meal ,motorcycle ,29,6.054757423204881
23,4.9,Snack ,motorcycle ,12,9.315028810932212
37,4.7,Meal ,motorcycle ,27,9.17748463669741
25,4.8,Snack ,motorcycle ,28,13.989852321890787
27,4.3,Buffet ,motorcycle ,46,6.2175256052988095
37,4.5,Snack ,scooter ,26,4.6637727624128456
23,4.9,Buffet ,motorcycle ,25,19.04258551596659
27,4.7,Buffet ,motorcycle ,38,19.65916037102591
29,4.6,Drinks ,motorcycle ,32,12.0743955255973
26,4.2,Buffet ,motorcycle ,23,1.5725337268149235
20,4.9,Drinks ,scooter ,15,20.17774245116244
22,4.5,Drinks ,motorcycle ,23,4.610621613352592
28,4.7,Drinks ,motorcycle ,16,16.82191271356053
21,4.9,Buffet ,motorcycle ,15,13.392833798801941
37,4.6,Snack ,scooter ,18,7.762480219087328
25,4.5,Drinks ,motorcycle ,17,3.0295597400695193
22,4.9,Snack ,motorcycle ,20,4.528162066516361
34,4.5,Buffet ,electric_scooter ,28,9.435201537090277
36,4.0,Buffet ,motorcycle ,37,12.484590809900228
24,4.8,Snack ,motorcycle ,16,17.09875410823284
34,4.8,Meal ,electric_scooter ,27,13.613850325912345
24,4.9,Meal ,motorcycle ,28,13.789707457503068
29,4.6,Snack ,motorcycle ,21,7.564859910595414
23,4.6,Meal ,electric_scooter ,15,8.93752787333166
33,4.5,Snack ,scooter ,25,13.611566721969774
23,4.7,Drinks ,electric_scooter ,26,16.60006663596523
27,4.6,Drinks ,motorcycle ,19,7.54687690742532
22,4.4,Meal ,motorcycle ,39,11.007734763484695
38,4.3,Snack ,scooter ,39,7.460982953643743
34,3.6,Drinks ,electric_scooter ,42,10.641604779261632
29,4.6,Drinks ,electric_scooter ,26,4962.986185282863
24,4.8,Meal ,scooter ,18,13.762097103509376
38,4.3,Buffet ,scooter ,48,17.097526527692075
25,4.7,Drinks ,motorcycle ,27,16.60641616165777
37,4.7,Buffet ,motorcycle ,37,7.6013044569039305
36,4.9,Drinks ,motorcycle ,26,3.0203297180044855
30,4.7,Meal ,motorcycle ,26,1.5606207906884753
33,4.7,Buffet ,scooter ,27,16.635770753510904
29,4.6,Drinks ,electric_scooter ,28,4.674153680202135
23,5.0,Meal ,motorcycle ,25,20.851771383008938
28,4.6,Snack ,motorcycle ,22,17.09752492730713
33,4.5,Drinks ,motorcycle ,23,7.631552743439866
38,4.9,Snack ,scooter ,27,5.874149021261553
25,4.7,Meal ,motorcycle ,21,20.182482607831712
23,4.7,Snack ,scooter ,28,4.657153005973025
35,4.4,Meal ,motorcycle ,26,9.054052949690576
32,4.7,Buffet ,motorcycle ,27,14.152800689540413
36,4.5,Buffet ,scooter ,27,13.973037056864461
23,3.8,Drinks ,motorcycle ,41,7.762633866573874
33,4.1,Snack ,scooter ,34,13.591224800722376
34,4.5,Snack ,motorcycle ,35,19.61758127557816
27,4.6,Buffet ,scooter ,18,6.147076221351196
24,4.6,Buffet ,motorcycle ,26,6.210098948126193
22,4.6,Snack ,scooter ,17,6.232380001853704
31,5.0,Meal ,motorcycle ,26,3.116148932644314
20,5.0,Snack ,electric_scooter ,29,7.761284984286207
20,4.9,Meal ,motorcycle ,49,20.176811965104577
26,4.6,Drinks ,motorcycle ,34,19.687776694292804
35,4.5,Drinks ,electric_scooter ,26,9.435201537090277
35,5.0,Drinks ,scooter ,31,6.05399807738353
50,6.0,Buffet ,scooter ,14,17109.010269866503
26,4.8,Buffet ,scooter ,19,9.348552276392024
25,4.4,Meal ,motorcycle ,16,1.5545816600112803
26,4.4,Snack ,motorcycle ,24,3.0527568583293085
21,4.6,Drinks ,scooter ,11,19.67344905101901
20,4.8,Drinks ,scooter ,25,13.613850325912345
39,4.4,Meal ,motorcycle ,40,12.1168861864509
33,5.0,Buffet ,motorcycle ,29,5666.5676245467
30,4.5,Drinks ,electric_scooter ,29,19.36320422212419
36,4.6,Meal ,motorcycle ,22,1.5322885575374308
29,5.0,Buffet ,motorcycle ,34,12.484184857169085
39,4.8,Snack ,motorcycle ,42,13.762197002675359
35,4.9,Buffet ,scooter ,27,1.5367469756445185
30,4.2,Drinks ,motorcycle ,54,10.254493561871314
30,4.5,Meal ,motorcycle ,29,3.0250598103121393
28,4.7,Drinks ,scooter ,10,9.435201537090277
29,4.6,Buffet ,motorcycle ,38,12.078017632181838
33,4.3,Meal ,motorcycle ,53,20.20779793322568
35,4.1,Drinks ,motorcycle ,34,6.128551257559438
35,4.9,Snack ,electric_scooter ,27,6.2105430334604925
38,4.5,Meal ,motorcycle ,20,12.100079055435623
22,4.2,Buffet ,motorcycle ,33,20.183481365933037
30,4.8,Buffet ,scooter ,19,3.1091253373182792
39,4.9,Drinks ,motorcycle ,47,10.867366120052127
29,4.8,Drinks ,motorcycle ,18,9.220881802458655
29,4.6,Buffet ,scooter ,17,1.52930877303121
29,4.9,Snack ,motorcycle ,38,12.232070021140178
27,4.9,Snack ,motorcycle ,24,1.554508647288351
34,4.6,Drinks ,scooter ,29,16.635820545668143
29,4.6,Snack ,motorcycle ,34,10.563519849328001
21,4.6,Snack ,scooter ,28,6.290134677517525
32,5.0,Drinks ,scooter ,17,4.717601091891188
28,4.8,Drinks ,motorcycle ,35,20.4429297624716
37,4.7,Buffet ,scooter ,24,19.975741216251755
33,4.7,Snack ,motorcycle ,27,19.672636313240595
36,4.5,Buffet ,motorcycle ,48,10.7046722336431
37,4.7,Snack ,motorcycle ,36,10.75641554864889
37,4.9,Meal ,scooter ,27,13.631330662347345
30,4.8,Drinks ,scooter ,33,3.116238495955217
25,4.9,Meal ,scooter ,32,13.78666969413026
35,4.7,Drinks ,scooter ,27,16.827472772762793
21,4.6,Meal ,motorcycle ,28,6.128363940088683
34,4.5,Snack ,motorcycle ,23,19.395184495064427
36,4.6,Snack ,motorcycle ,39,12.2569277457748
35,4.6,Snack ,motorcycle ,29,2.93031466397469
22,4.6,Snack ,motorcycle ,20,12.580267821997444
29,4.6,Meal ,motorcycle ,30,7.682703792685958
31,4.8,Buffet ,motorcycle ,42,12.435689047352556
33,4.6,Drinks ,motorcycle ,42,13.615833458945833
27,4.7,Drinks ,motorcycle ,22,6.232179267591571
23,4.6,Snack ,scooter ,25,17.13807458850766
36,4.0,Snack ,scooter ,32,7.562921044698703
22,4.4,Meal ,motorcycle ,31,17.076490143678544
24,4.7,Snack ,scooter ,26,6.208803958793639
28,3.6,Meal ,motorcycle ,53,4.469223039563761
26,4.9,Buffet ,scooter ,41,19.83959585953627
23,4.6,Meal ,scooter ,20,7.86266816742606
37,4.0,Drinks ,motorcycle ,31,3.0736879823780976
37,4.4,Meal ,motorcycle ,39,20.253584375914315
32,4.9,Snack ,motorcycle ,25,16.635451215389462
25,4.6,Snack ,scooter ,23,9.179538450301443
28,4.7,Buffet ,scooter ,17,7.86266816742606
33,4.6,Meal ,scooter ,20,17.29786575292793
21,4.1,Snack ,motorcycle ,27,4.560964949984014
26,4.6,Snack ,motorcycle ,23,16.476603694357102
21,5.0,Buffet ,motorcycle ,13,3.07320240602545
20,4.8,Snack ,scooter ,14,1.552233037222176
35,4.4,Meal ,scooter ,34,9.080801999290047
22,4.8,Meal ,motorcycle ,20,1.5137004220759953
28,4.7,Buffet ,scooter ,21,11.007734763484695
30,4.6,Snack ,motorcycle ,35,11.914594077262024
21,4.8,Meal ,motorcycle ,20,1.5368369038287915
30,4.2,Drinks ,motorcycle ,34,5.992049991608417
23,5.0,Drinks ,motorcycle ,29,9.326827803267657
29,4.5,Snack ,motorcycle ,11,9.326827803267657
26,4.9,Meal ,motorcycle ,20,9.05600430654796
33,4.8,Drinks ,motorcycle ,18,19.363211607051852
39,5.0,Drinks ,scooter ,16,8.938177477046835
30,4.9,Drinks ,electric_scooter ,15,1.5125847679114428
20,4.8,Buffet ,motorcycle ,13,16.38580226679637
22,4.9,Drinks ,motorcycle ,21,12.24118114048462
33,3.5,Meal ,electric_scooter ,40,13.766616907803105
34,4.6,Snack ,motorcycle ,36,6.210169290027705
35,4.9,Drinks ,scooter ,44,20.851598740347107
37,4.0,Meal ,motorcycle ,31,4.537989685393501
27,4.9,Buffet ,motorcycle ,15,12.0743955255973
39,4.8,Snack ,motorcycle ,40,7.761780025927878
28,3.3,Buffet ,electric_scooter ,43,12.243495934357368
38,4.9,Buffet ,scooter ,29,13.406088270748027
33,4.1,Drinks ,motorcycle ,33,6.232403352161585
30,4.6,Buffet ,scooter ,18,7.450185409156884
29,4.7,Snack ,scooter ,23,12.257118233446262
35,4.8,Buffet ,motorcycle ,20,3.0295270856360483
38,4.7,Snack ,motorcycle ,19,9.326616887691982
22,4.6,Buffet ,motorcycle ,39,17.078934089514355
32,5.0,Buffet ,scooter ,30,7.86266816742606
26,4.9,Buffet ,motorcycle ,23,3.018828462618883
38,4.6,Buffet ,motorcycle ,48,16.902909983544582
29,4.8,Buffet ,motorcycle ,16,3.1053322747202743
33,4.8,Meal ,motorcycle ,30,6.1474046527332025
21,4.9,Snack ,electric_scooter ,12,20.177416788301677
38,4.7,Drinks ,scooter ,27,20.556712954080794
29,4.9,Snack ,motorcycle ,26,13.428420606748203
34,4.6,Drinks ,motorcycle ,20,3.0643606843904645
21,4.8,Drinks ,motorcycle ,21,4.657597467923481
35,4.7,Snack ,motorcycle ,37,16.368506664442283
38,4.7,Drinks ,motorcycle ,23,11.917100051784722
39,5.0,Drinks ,motorcycle ,36,16.98428375315738
36,5.0,Snack ,scooter ,24,1.5296227517939973
33,4.6,Snack ,motorcycle ,21,4.674220356945317
26,4.9,Drinks ,scooter ,25,9.326359386012369
25,4.8,Drinks ,motorcycle ,12,7.86266816742606
34,4.4,Buffet ,motorcycle ,42,13.611171805010715
27,4.7,Meal ,motorcycle ,19,9.326829542162994
29,5.0,Drinks ,electric_scooter ,18,7.450185409156884
24,4.5,Meal ,electric_scooter ,15,1.5526968786576514
22,4.6,Snack ,motorcycle ,27,13.61245154122431
29,4.6,Meal ,motorcycle ,18,4710.835395798759
34,4.4,Buffet ,motorcycle ,40,19.877439597972103
26,4.8,Snack ,motorcycle ,30,17.29786575292793
35,4.6,Drinks ,motorcycle ,28,3.0256560847813363
21,5.0,Drinks ,motorcycle ,27,14.022321513120545
26,4.8,Snack ,motorcycle ,24,9.193014471524187
31,4.6,Buffet ,motorcycle ,16,7.7905252670597775
37,4.0,Buffet ,scooter ,40,10.445135378769924
36,4.8,Buffet ,electric_scooter ,16,7.562108717521574
22,4.9,Meal ,scooter ,12,10.594379693678057
27,4.7,Snack ,motorcycle ,13,4.717601091891188
35,4.8,Buffet ,motorcycle ,17,1.5525801592268298
25,4.9,Drinks ,motorcycle ,19,4.657999585180681
39,4.6,Snack ,scooter ,20,7.761422437863027
35,4.8,Drinks ,scooter ,28,3.027364828159795
39,4.7,Buffet ,scooter ,21,10.485869597006323
22,4.9,Drinks ,motorcycle ,17,1.5203728366181335
24,4.5,Drinks ,scooter ,28,7.763183552171241
20,5.0,Snack ,motorcycle ,13,4.59594052362297
35,4.6,Meal ,motorcycle ,19,7.762633866573874
21,4.9,Meal ,motorcycle ,20,6.037448589749033
35,4.8,Buffet ,scooter ,16,10.724430107285292
26,5.0,Buffet ,scooter ,20,4.674318853799868
31,4.3,Snack ,electric_scooter ,31,16.659903789497626
39,4.9,Buffet ,motorcycle ,27,13.611566721969774
30,4.8,Drinks ,motorcycle ,25,19.761880035357223
32,4.8,Meal ,scooter ,18,20.851862908459402
23,4.6,Meal ,scooter ,22,19.35930769560607
26,4.9,Buffet ,motorcycle ,25,10.867258681324948
29,4.6,Buffet ,motorcycle ,40,13.789630730244648
37,4.8,Meal ,motorcycle ,24,19.975916923041922
33,4.7,Meal ,motorcycle ,50,20.253686339608112
27,4.9,Drinks ,motorcycle ,28,1.554619807193621
37,4.8,Meal ,motorcycle ,27,6.120938502843037
28,4.8,Buffet ,scooter ,21,10.563519849328001
26,4.9,Meal ,electric_scooter ,28,20.4429297624716
24,4.1,Snack ,motorcycle ,17,3.1161470179679776
36,4.6,Drinks ,motorcycle ,33,7.600994631279559
22,4.6,Snack ,scooter ,24,3.0736169354761738
32,4.5,Buffet ,motorcycle ,26,7.546712474382467
20,4.5,Drinks ,motorcycle ,19,19.975642174452204
34,4.0,Meal ,motorcycle ,42,12.10716421453593
30,4.2,Buffet ,motorcycle ,49,6.12077722293741
36,4.1,Snack ,motorcycle ,32,5.860353654785891
28,4.9,Buffet ,motorcycle ,10,1.552681310769214
23,4.6,Drinks ,motorcycle ,26,10.881197530967802
37,5.0,Meal ,motorcycle ,32,7.760928146252769
38,4.5,Snack ,motorcycle ,45,19.670875908324398
34,4.9,Buffet ,scooter ,31,9.435201537090277
33,4.9,Snack ,motorcycle ,30,1.552233037222176
21,4.6,Snack ,scooter ,44,12.257118233446262
37,4.9,Buffet ,scooter ,16,1.5581322358833443
20,5.0,Buffet ,motorcycle ,18,6.217834398624596
33,4.7,Meal ,scooter ,11,1.5581339798500948
38,4.9,Snack ,motorcycle ,30,19.915298664415023
26,4.9,Drinks ,motorcycle ,12,19.915731481046144
38,4.7,Buffet ,scooter ,32,6.210864155861564
20,4.9,Drinks ,motorcycle ,28,19.688246931617524
39,3.9,Drinks ,scooter ,37,16.601197594913785
36,4.7,Drinks ,scooter ,28,13.612154686315487
29,4.0,Drinks ,scooter ,34,12.09909691673476
32,4.2,Buffet ,motorcycle ,36,10.433242610194462
29,4.7,Snack ,motorcycle ,10,13.682048188096049
23,4.9,Meal ,motorcycle ,37,20.4429297624716
33,4.2,Buffet ,motorcycle ,31,9.220499641186247
28,4.5,Snack ,scooter ,11,4.537394871635904
35,4.6,Meal ,motorcycle ,35,20.18093693169729
31,4.7,Drinks ,scooter ,26,13.682504887236636
32,4.8,Drinks ,motorcycle ,29,1.5297518749577355
29,4.9,Snack ,motorcycle ,20,4.560961190540341
29,4.6,Drinks ,bicycle ,31,17364.912160146752
37,4.3,Snack ,motorcycle ,36,5.952938861166982
37,4.6,Meal ,motorcycle ,29,12.419794286647505
29,4.6,Snack ,motorcycle ,27,7.6837409308516795
35,4.9,Meal ,scooter ,29,1.5524290102708982
24,4.9,Drinks ,motorcycle ,17,4.528158738618852
21,4.4,Snack ,motorcycle ,38,12.4349131324917
33,4.3,Drinks ,motorcycle ,41,11.747351282282542
21,4.6,Drinks ,motorcycle ,20,5895.767837300707
29,4.6,Buffet ,motorcycle ,38,6.119866712255649
31,4.8,Snack ,scooter ,38,16.38435115651939
21,4.3,Snack ,motorcycle ,32,12.420345124534188
23,4.8,Snack ,electric_scooter ,29,17.076712975317122
33,4.6,Buffet ,electric_scooter ,19,17.29786575292793
31,5.0,Meal ,motorcycle ,36,10.724672086753696
26,4.0,Snack ,motorcycle ,35,12.418480499810995
28,4.9,Snack ,motorcycle ,17,10.724672086753696
36,4.7,Snack ,motorcycle ,25,7.772241950893024
37,5.0,Drinks ,scooter ,29,3.0527358303669794
24,4.5,Meal ,scooter ,24,13.682164847603206
38,4.6,Snack ,electric_scooter ,25,10.641051310090049
38,4.7,Meal ,motorcycle ,24,6.14716055903668
20,4.7,Meal ,electric_scooter ,27,20.4429297624716
24,4.7,Buffet ,scooter ,34,4.596926090140393
31,4.0,Drinks ,scooter ,37,13.583078662253776
25,4.9,Meal ,motorcycle ,14,7.761160094263283
23,4.6,Meal ,motorcycle ,20,16.63687503880199
21,4.7,Buffet ,motorcycle ,17,5.958963420623794
37,4.9,Meal ,electric_scooter ,13,7.631507423779259
39,4.8,Drinks ,scooter ,27,4.717601091891188
30,4.9,Buffet ,motorcycle ,40,17.078934089514355
28,4.7,Snack ,motorcycle ,39,16.648658888184865
26,4.7,Buffet ,motorcycle ,27,6.081595038326309
26,4.9,Meal ,motorcycle ,16,1.5525801592268298
27,4.7,Snack ,motorcycle ,41,20.252959556705893
26,4.2,Snack ,scooter ,44,19.687776694292804
32,4.4,Snack ,motorcycle ,35,10.417148727583985
29,3.6,Meal ,motorcycle ,44,5.958759869110948
24,4.9,Snack ,motorcycle ,23,10.867908640083485
30,4.3,Meal ,motorcycle ,33,4.610365145089627
30,4.4,Drinks ,motorcycle ,22,1.5094402585283977
32,5.0,Meal ,electric_scooter ,10,1.4899874056612432
26,4.6,Snack ,scooter ,15,4.610430682960311
29,4.3,Buffet ,motorcycle ,32,14.152800689540413
24,5.0,Buffet ,scooter ,11,7.64698258207176
36,5.0,Drinks ,electric_scooter ,22,6.209141643767031
34,4.7,Meal ,motorcycle ,24,9.435201537090277
24,4.8,Meal ,motorcycle ,27,1.529162761925137
39,4.1,Drinks ,scooter ,48,10.602497166269396
38,4.7,Drinks ,electric_scooter ,40,13.989532157204861
31,4.8,Buffet ,scooter ,16,1.5202946803714215
21,4.9,Meal ,motorcycle ,29,3.018883117665118
27,4.4,Snack ,motorcycle ,19,3.0605577743706744
26,4.9,Drinks ,scooter ,10,1.5523608776935223
24,4.4,Snack ,motorcycle ,40,12.23632280941481
23,5.0,Buffet ,motorcycle ,20,4.610613704340442
32,4.6,Drinks ,motorcycle ,29,8.929061179079618
23,4.7,Buffet ,motorcycle ,13,1.5320260186916717
21,4.7,Meal ,scooter ,41,20.20634489511086
35,4.4,Buffet ,electric_scooter ,37,3.0187169043799362
31,4.8,Meal ,motorcycle ,27,3.1048037118295744
38,4.6,Buffet ,motorcycle ,32,4.674153680202135
23,4.7,Drinks ,motorcycle ,32,10.641572477651845
20,4.4,Snack ,motorcycle ,34,16.721203191638853
28,4.9,Meal ,motorcycle ,10,3.1450674360287563
39,4.9,Meal ,motorcycle ,18,1.5093764432278403
34,4.4,Drinks ,motorcycle ,36,19.976095320000045
30,4.8,Drinks ,motorcycle ,25,5.958963420623794
34,3.8,Buffet ,scooter ,34,19.618630653305623
36,3.8,Meal ,motorcycle ,33,16.646634391439463
23,4.5,Meal ,motorcycle ,39,19.916194656393397
31,4.9,Drinks ,scooter ,24,12.580267821997444
22,4.6,Drinks ,motorcycle ,31,10.866360907286527
23,4.9,Meal ,scooter ,22,1.554562539688385
29,4.6,Drinks ,scooter ,26,3.018700802942693
25,4.6,Buffet ,scooter ,19,9.315745106654598
29,4.6,Meal ,scooter ,16,3.1162127424648336
33,5.0,Meal ,scooter ,26,3.0250799878909134
24,4.8,Drinks ,motorcycle ,13,3.018663448053803
26,4.8,Meal ,electric_scooter ,23,6.290134677517525
28,4.8,Buffet ,motorcycle ,20,3.1450674360287563
34,4.7,Meal ,scooter ,18,12.240858273933549
20,4.9,Buffet ,scooter ,33,7.562982485384911
32,4.7,Drinks ,motorcycle ,26,1.5134910170770666
31,4.6,Snack ,motorcycle ,34,4.610613704340442
26,4.9,Buffet ,motorcycle ,15,10.279157046191777
21,4.9,Buffet ,scooter ,11,6.290134677517525
24,4.5,Meal ,motorcycle ,27,13.6123408652007
34,4.7,Drinks ,scooter ,18,4.663493140546799
31,3.6,Snack ,scooter ,35,10.906432552626441
30,4.9,Snack ,motorcycle ,49,13.582342704072838
20,4.5,Meal ,scooter ,16,17.13807458850766
25,4.5,Snack ,scooter ,26,10.8810778491577
20,4.1,Snack ,scooter ,36,13.583302501364784
32,4.8,Buffet ,motorcycle ,27,4.657159717382608
31,4.2,Drinks ,motorcycle ,37,10.866277692660185
21,4.5,Drinks ,motorcycle ,23,1.529506204294668
38,4.5,Drinks ,motorcycle ,40,16.722534467284902
21,4.5,Buffet ,motorcycle ,10,7.761735388266237
38,4.8,Meal ,motorcycle ,13,7.450185409156884
22,4.8,Drinks ,motorcycle ,17,16.852688970473537
23,4.6,Meal ,motorcycle ,21,6.037118440958796
38,5.0,Drinks ,electric_scooter ,32,9.326616887691982
26,4.6,Snack ,motorcycle ,24,12.419803336882186
32,4.6,Meal ,scooter ,28,13.735893137700462
29,5.0,Snack ,motorcycle ,26,7.761780025927878
36,4.7,Buffet ,motorcycle ,21,5.959357904065385
28,4.7,Drinks ,motorcycle ,22,9.220397882627973
20,4.5,Meal ,motorcycle ,21,9.121874253580089
23,5.0,Drinks ,scooter ,15,9.220499641186247
33,4.7,Meal ,scooter ,25,1.554502084178984
39,4.8,Meal ,scooter ,33,6.210607622934835
29,4.6,Drinks ,electric_scooter ,41,6.290134677517525
30,4.6,Meal ,motorcycle ,37,4.663187802392024
33,4.0,Snack ,motorcycle ,51,17.07799910034289
36,4.8,Snack ,motorcycle ,29,16.83409066351988
34,4.1,Meal ,scooter ,32,9.192703789896752
27,4.7,Drinks ,motorcycle ,34,4.469312020898536
24,4.6,Drinks ,motorcycle ,23,19.875680604862865
36,4.2,Meal ,motorcycle ,34,7.573225613735982
25,4.6,Buffet ,scooter ,37,10.642018862909575
